left_path,right_path,label,chromosome_id,case_id,pair_key,left_single_label,right_single_label,left_filename,right_filename,abnormal_type
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_19/184752.14~A10.K_19L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_19/184752.14~A10.K_19R.png,0,19,184752,184752.14~A10.K_19,0,0,184752.14~A10.K_19L.png,184752.14~A10.K_19R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_18/183786.5~A8.K_18L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_18/183786.5~A8.K_18R.png,0,18,183786,183786.5~A8.K_18,0,0,183786.5~A8.K_18L.png,183786.5~A8.K_18R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_19/183038.12~A45.K_19L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_19/183038.12~A45.K_19R.png,0,19,183038,183038.12~A45.K_19,0,0,183038.12~A45.K_19L.png,183038.12~A45.K_19R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_08/185824.12~A38.K_8L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_08/185824.12~A38.K_8R.png,0,8,185824,185824.12~A38.K_8,0,0,185824.12~A38.K_8L.png,185824.12~A38.K_8R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_16/75263.281A.K_16L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_16/75263.281A.K_16R.png,0,16,75263,75263.281A.K_16,0,0,75263.281A.K_16L.png,75263.281A.K_16R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_12/185824.2~A25.K_12L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_12/185824.2~A25.K_12R.png,0,12,185824,185824.2~A25.K_12,0,0,185824.2~A25.K_12L.png,185824.2~A25.K_12R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_11/183426.14~A7.K_11L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_11/183426.14~A7.K_11R.png,0,11,183426,183426.14~A7.K_11,0,0,183426.14~A7.K_11L.png,183426.14~A7.K_11R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_09/185824.12~A38.K_9L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_09/185824.12~A38.K_9R.png,0,9,185824,185824.12~A38.K_9,0,0,185824.12~A38.K_9L.png,185824.12~A38.K_9R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_06/Q251136.14~A16.K_6L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_06/Q251136.14~A16.K_6R.png,0,6,Q251136,Q251136.14~A16.K_6,0,0,Q251136.14~A16.K_6L.png,Q251136.14~A16.K_6R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_09/186193.2~A3.K_9L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_09/186193.2~A3.K_9R.png,0,9,186193,186193.2~A3.K_9,0,0,186193.2~A3.K_9L.png,186193.2~A3.K_9R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/75263.375A.K_13L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/75263.375A.K_13R.png,0,13,75263,75263.375A.K_13,0,0,75263.375A.K_13L.png,75263.375A.K_13R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_12/185824.2~A10.K_12L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_12/185824.2~A10.K_12R.png,0,12,185824,185824.2~A10.K_12,0,0,185824.2~A10.K_12L.png,185824.2~A10.K_12R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_12/165070.11~A20.K_12L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_12/165070.11~A20.K_12R.png,0,12,165070,165070.11~A20.K_12,0,0,165070.11~A20.K_12L.png,165070.11~A20.K_12R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_10/180371.4~A44.K_10L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_10/180371.4~A44.K_10R.png,0,10,180371,180371.4~A44.K_10,0,0,180371.4~A44.K_10L.png,180371.4~A44.K_10R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_21/186193.13~A22.K_21L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_21/186193.13~A22.K_21R.png,0,21,186193,186193.13~A22.K_21,0,0,186193.13~A22.K_21L.png,186193.13~A22.K_21R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_04/169598.4~A30.K_4L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_04/169598.4~A30.K_4R.png,0,4,169598,169598.4~A30.K_4,0,0,169598.4~A30.K_4L.png,169598.4~A30.K_4R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_04/79488.11~A21.K_4L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_04/79488.11~A21.K_4R.png,0,4,79488,79488.11~A21.K_4,0,0,79488.11~A21.K_4L.png,79488.11~A21.K_4R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_08/Q250230.14~A21.K_8L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_08/Q250230.14~A21.K_8R.png,0,8,Q250230,Q250230.14~A21.K_8,0,0,Q250230.14~A21.K_8L.png,Q250230.14~A21.K_8R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/185290.4~A37.K_13L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/185290.4~A37.K_13R.png,0,13,185290,185290.4~A37.K_13,0,0,185290.4~A37.K_13L.png,185290.4~A37.K_13R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_10/Q242664.1~A14.K_10L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_10/Q242664.1~A14.K_10R.png,0,10,Q242664,Q242664.1~A14.K_10,0,0,Q242664.1~A14.K_10L.png,Q242664.1~A14.K_10R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_10/Q242362M.4~A45.K_10L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_10/Q242362M.4~A45.K_10R.png,0,10,Q242362M,Q242362M.4~A45.K_10,0,0,Q242362M.4~A45.K_10L.png,Q242362M.4~A45.K_10R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_16/184793.13~A43.K_16L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_16/184793.13~A43.K_16R.png,0,16,184793,184793.13~A43.K_16,0,0,184793.13~A43.K_16L.png,184793.13~A43.K_16R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_x/170215.2~A2.K_xL.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_x/170215.2~A2.K_xR.png,0,X,170215,170215.2~A2.K_x,0,0,170215.2~A2.K_xL.png,170215.2~A2.K_xR.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_18/79488.3~A40.K_18L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_18/79488.3~A40.K_18R.png,0,18,79488,79488.3~A40.K_18,0,0,79488.3~A40.K_18L.png,79488.3~A40.K_18R.png,normal
