left_path,right_path,label,chromosome_id,case_id,pair_key,left_single_label,right_single_label,left_filename,right_filename,abnormal_type
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/183079.3~A5.K_7L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/183079.3~A5.K_7R.png,0,7,183079,183079.3~A5.K_7,0,0,183079.3~A5.K_7L.png,183079.3~A5.K_7R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_10/Q250870.4~A1.K_10L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_10/Q250870.4~A1.K_10R.png,0,10,Q250870,Q250870.4~A1.K_10,0,0,Q250870.4~A1.K_10L.png,Q250870.4~A1.K_10R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_05/182747.12~A4.K_5L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_05/182747.12~A4.K_5R.png,0,5,182747,182747.12~A4.K_5,0,0,182747.12~A4.K_5L.png,182747.12~A4.K_5R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_17/183426.4~A39.K_17L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_17/183426.4~A39.K_17R.png,0,17,183426,183426.4~A39.K_17,0,0,183426.4~A39.K_17L.png,183426.4~A39.K_17R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_16/Q242362M.5~A21.K_16L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_16/Q242362M.5~A21.K_16R.png,0,16,Q242362M,Q242362M.5~A21.K_16,0,0,Q242362M.5~A21.K_16L.png,Q242362M.5~A21.K_16R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_15/Q242362.14~A13.K_15L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_15/Q242362.14~A13.K_15R.png,0,15,Q242362,Q242362.14~A13.K_15,0,0,Q242362.14~A13.K_15L.png,Q242362.14~A13.K_15R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/183786.13~A34.K_13L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/183786.13~A34.K_13R.png,0,13,183786,183786.13~A34.K_13,0,0,183786.13~A34.K_13L.png,183786.13~A34.K_13R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_16/Q251136.3~A40.K_16L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_16/Q251136.3~A40.K_16R.png,0,16,Q251136,Q251136.3~A40.K_16,0,0,Q251136.3~A40.K_16L.png,Q251136.3~A40.K_16R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_04/183426.13~A48.K_4L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_04/183426.13~A48.K_4R.png,0,4,183426,183426.13~A48.K_4,0,0,183426.13~A48.K_4L.png,183426.13~A48.K_4R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/169598.13~A40.K_7L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/169598.13~A40.K_7R.png,0,7,169598,169598.13~A40.K_7,0,0,169598.13~A40.K_7L.png,169598.13~A40.K_7R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_01/Q250230.11~A30.K_1L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_01/Q250230.11~A30.K_1R.png,0,1,Q250230,Q250230.11~A30.K_1,0,0,Q250230.11~A30.K_1L.png,Q250230.11~A30.K_1R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/Q250870.13~A6.K_7L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/Q250870.13~A6.K_7R.png,0,7,Q250870,Q250870.13~A6.K_7,0,0,Q250870.13~A6.K_7L.png,Q250870.13~A6.K_7R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/Q250870.14~A15.K_13L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/Q250870.14~A15.K_13R.png,0,13,Q250870,Q250870.14~A15.K_13,0,0,Q250870.14~A15.K_13L.png,Q250870.14~A15.K_13R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_09/169598.12~A16.K_9L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_09/169598.12~A16.K_9R.png,0,9,169598,169598.12~A16.K_9,0,0,169598.12~A16.K_9L.png,169598.12~A16.K_9R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_15/182747.4~A43.K_15L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_15/182747.4~A43.K_15R.png,0,15,182747,182747.4~A43.K_15,0,0,182747.4~A43.K_15L.png,182747.4~A43.K_15R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_16/183262.4~A24.K_16L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_16/183262.4~A24.K_16R.png,0,16,183262,183262.4~A24.K_16,0,0,183262.4~A24.K_16L.png,183262.4~A24.K_16R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_03/Q242664M.3~A38.K_3L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_03/Q242664M.3~A38.K_3R.png,0,3,Q242664M,Q242664M.3~A38.K_3,0,0,Q242664M.3~A38.K_3L.png,Q242664M.3~A38.K_3R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_02/Q250230.13~A45.K_2L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_02/Q250230.13~A45.K_2R.png,0,2,Q250230,Q250230.13~A45.K_2,0,0,Q250230.13~A45.K_2L.png,Q250230.13~A45.K_2R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_06/183786.3~A25.K_6L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_06/183786.3~A25.K_6R.png,0,6,183786,183786.3~A25.K_6,0,0,183786.3~A25.K_6L.png,183786.3~A25.K_6R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_21/179083.2~A3.K_21L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_21/179083.2~A3.K_21R.png,0,21,179083,179083.2~A3.K_21,0,0,179083.2~A3.K_21L.png,179083.2~A3.K_21R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_22/186193.2~A24.K_22L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_22/186193.2~A24.K_22R.png,0,22,186193,186193.2~A24.K_22,0,0,186193.2~A24.K_22L.png,186193.2~A24.K_22R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/183262.11~A16.K_7L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/183262.11~A16.K_7R.png,0,7,183262,183262.11~A16.K_7,0,0,183262.11~A16.K_7L.png,183262.11~A16.K_7R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_03/Q250870.14~A15.K_3L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_03/Q250870.14~A15.K_3R.png,0,3,Q250870,Q250870.14~A15.K_3,0,0,Q250870.14~A15.K_3L.png,Q250870.14~A15.K_3R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/183262.1~A26.K_13L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/183262.1~A26.K_13R.png,0,13,183262,183262.1~A26.K_13,0,0,183262.1~A26.K_13L.png,183262.1~A26.K_13R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/Q242362M.3~A4.K_7L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/Q242362M.3~A4.K_7R.png,0,7,Q242362M,Q242362M.3~A4.K_7,0,0,Q242362M.3~A4.K_7L.png,Q242362M.3~A4.K_7R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_11/183786.14~A24.K_11L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_11/183786.14~A24.K_11R.png,0,11,183786,183786.14~A24.K_11,0,0,183786.14~A24.K_11L.png,183786.14~A24.K_11R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_22/179083.3~A27.K_22L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_22/179083.3~A27.K_22R.png,0,22,179083,179083.3~A27.K_22,0,0,179083.3~A27.K_22L.png,179083.3~A27.K_22R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_14/183426.2~A25.K_14L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_14/183426.2~A25.K_14R.png,0,14,183426,183426.2~A25.K_14,0,0,183426.2~A25.K_14L.png,183426.2~A25.K_14R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_05/183786.3~A1.K_5L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_05/183786.3~A1.K_5R.png,0,5,183786,183786.3~A1.K_5,0,0,183786.3~A1.K_5L.png,183786.3~A1.K_5R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_18/183786.12~A34.K_18L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_18/183786.12~A34.K_18R.png,0,18,183786,183786.12~A34.K_18,0,0,183786.12~A34.K_18L.png,183786.12~A34.K_18R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/183786.13~A43.K_13L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/183786.13~A43.K_13R.png,0,13,183786,183786.13~A43.K_13,0,0,183786.13~A43.K_13L.png,183786.13~A43.K_13R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_12/Q250870.3~A23.K_12L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_12/Q250870.3~A23.K_12R.png,0,12,Q250870,Q250870.3~A23.K_12,0,0,Q250870.3~A23.K_12L.png,Q250870.3~A23.K_12R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_15/Q251136.1~A38.K_15L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_15/Q251136.1~A38.K_15R.png,0,15,Q251136,Q251136.1~A38.K_15,0,0,Q251136.1~A38.K_15L.png,Q251136.1~A38.K_15R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_15/183426.12~A37.K_15L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_15/183426.12~A37.K_15R.png,0,15,183426,183426.12~A37.K_15,0,0,183426.12~A37.K_15L.png,183426.12~A37.K_15R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_18/183786.5~A8.K_18L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_18/183786.5~A8.K_18R.png,0,18,183786,183786.5~A8.K_18,0,0,183786.5~A8.K_18L.png,183786.5~A8.K_18R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_11/183426.14~A7.K_11L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_11/183426.14~A7.K_11R.png,0,11,183426,183426.14~A7.K_11,0,0,183426.14~A7.K_11L.png,183426.14~A7.K_11R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_06/Q251136.14~A16.K_6L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_06/Q251136.14~A16.K_6R.png,0,6,Q251136,Q251136.14~A16.K_6,0,0,Q251136.14~A16.K_6L.png,Q251136.14~A16.K_6R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_09/186193.2~A3.K_9L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_09/186193.2~A3.K_9R.png,0,9,186193,186193.2~A3.K_9,0,0,186193.2~A3.K_9L.png,186193.2~A3.K_9R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_21/186193.13~A22.K_21L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_21/186193.13~A22.K_21R.png,0,21,186193,186193.13~A22.K_21,0,0,186193.13~A22.K_21L.png,186193.13~A22.K_21R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_04/169598.4~A30.K_4L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_04/169598.4~A30.K_4R.png,0,4,169598,169598.4~A30.K_4,0,0,169598.4~A30.K_4L.png,169598.4~A30.K_4R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_08/Q250230.14~A21.K_8L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_08/Q250230.14~A21.K_8R.png,0,8,Q250230,Q250230.14~A21.K_8,0,0,Q250230.14~A21.K_8L.png,Q250230.14~A21.K_8R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_10/Q242362M.4~A45.K_10L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_10/Q242362M.4~A45.K_10R.png,0,10,Q242362M,Q242362M.4~A45.K_10,0,0,Q242362M.4~A45.K_10L.png,Q242362M.4~A45.K_10R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_x/170215.2~A2.K_xL.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_x/170215.2~A2.K_xR.png,0,X,170215,170215.2~A2.K_x,0,0,170215.2~A2.K_xL.png,170215.2~A2.K_xR.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/179083.2~A38.K_13L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/179083.2~A38.K_13R.png,0,13,179083,179083.2~A38.K_13,0,0,179083.2~A38.K_13L.png,179083.2~A38.K_13R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_10/Q251136.3~A36.K_10L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_10/Q251136.3~A36.K_10R.png,0,10,Q251136,Q251136.3~A36.K_10,0,0,Q251136.3~A36.K_10L.png,Q251136.3~A36.K_10R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_11/169598.13~A46.K_11L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_11_inversion/169598.13~A46.K_11R.png,1,11,169598,169598.13~A46.K_11,0,1,169598.13~A46.K_11L.png,169598.13~A46.K_11R.png,inversion
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/Q242362M.5~A21.K_13L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13_inversion/Q242362M.5~A21.K_13R.png,1,13,Q242362M,Q242362M.5~A21.K_13,0,1,Q242362M.5~A21.K_13L.png,Q242362M.5~A21.K_13R.png,inversion
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_05/Q242362.1~A28.K_5L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_05/Q242362.1~A28.K_5R.png,0,5,Q242362,Q242362.1~A28.K_5,0,0,Q242362.1~A28.K_5L.png,Q242362.1~A28.K_5R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_01/182747.3~A35.K_1L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_1_inversion/182747.3~A35.K_1R.png,1,1,182747,182747.3~A35.K_1,0,1,182747.3~A35.K_1L.png,182747.3~A35.K_1R.png,inversion
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_19/183079.2~A40.K_19L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_19/183079.2~A40.K_19R.png,0,19,183079,183079.2~A40.K_19,0,0,183079.2~A40.K_19L.png,183079.2~A40.K_19R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_17/179083.14~A7.K_17L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_17/179083.14~A7.K_17R.png,0,17,179083,179083.14~A7.K_17,0,0,179083.14~A7.K_17L.png,179083.14~A7.K_17R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_12/183426.4~A5.K_12L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_12/183426.4~A5.K_12R.png,0,12,183426,183426.4~A5.K_12,0,0,183426.4~A5.K_12L.png,183426.4~A5.K_12R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_01/Q251136.4~A13.K_1L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_01/Q251136.4~A13.K_1R.png,0,1,Q251136,Q251136.4~A13.K_1,0,0,Q251136.4~A13.K_1L.png,Q251136.4~A13.K_1R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_x/Q250230.4~A35.K_xL.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_x/Q250230.4~A35.K_xR.png,0,X,Q250230,Q250230.4~A35.K_x,0,0,Q250230.4~A35.K_xL.png,Q250230.4~A35.K_xR.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_19/183786.3~A36.K_19L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_19/183786.3~A36.K_19R.png,0,19,183786,183786.3~A36.K_19,0,0,183786.3~A36.K_19L.png,183786.3~A36.K_19R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/183786.3~A36.K_7L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/183786.3~A36.K_7R.png,0,7,183786,183786.3~A36.K_7,0,0,183786.3~A36.K_7L.png,183786.3~A36.K_7R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_02/Q251136.1~A12.K_2L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_02/Q251136.1~A12.K_2R.png,0,2,Q251136,Q251136.1~A12.K_2,0,0,Q251136.1~A12.K_2L.png,Q251136.1~A12.K_2R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_21/183079.4~A4.K_21L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_21/183079.4~A4.K_21R.png,0,21,183079,183079.4~A4.K_21,0,0,183079.4~A4.K_21L.png,183079.4~A4.K_21R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_08/169598.13~A41.K_8L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_08/169598.13~A41.K_8R.png,0,8,169598,169598.13~A41.K_8,0,0,169598.13~A41.K_8L.png,169598.13~A41.K_8R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_21/183262.14~A16.K_21L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_21/183262.14~A16.K_21R.png,0,21,183262,183262.14~A16.K_21,0,0,183262.14~A16.K_21L.png,183262.14~A16.K_21R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_08/Q251136.4~A12.K_8L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_08/Q251136.4~A12.K_8R.png,0,8,Q251136,Q251136.4~A12.K_8,0,0,Q251136.4~A12.K_8L.png,Q251136.4~A12.K_8R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/Q242362M.3~A9.K_13L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13_inversion/Q242362M.3~A9.K_13R.png,1,13,Q242362M,Q242362M.3~A9.K_13,0,1,Q242362M.3~A9.K_13L.png,Q242362M.3~A9.K_13R.png,inversion
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_04/Q250870.4~A1.K_4L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_04/Q250870.4~A1.K_4R.png,0,4,Q250870,Q250870.4~A1.K_4,0,0,Q250870.4~A1.K_4L.png,Q250870.4~A1.K_4R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_01/Q242362M.1~A28.K_1L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_01/Q242362M.1~A28.K_1R.png,0,1,Q242362M,Q242362M.1~A28.K_1,0,0,Q242362M.1~A28.K_1L.png,Q242362M.1~A28.K_1R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_12/183079.14~A26.K_12L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_12/183079.14~A26.K_12R.png,0,12,183079,183079.14~A26.K_12,0,0,183079.14~A26.K_12L.png,183079.14~A26.K_12R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_08/Q251136.4~A5.K_8L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_08/Q251136.4~A5.K_8R.png,0,8,Q251136,Q251136.4~A5.K_8,0,0,Q251136.4~A5.K_8L.png,Q251136.4~A5.K_8R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_x/183262.4~A14.K_xL.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_x/183262.4~A14.K_xR.png,0,X,183262,183262.4~A14.K_x,0,0,183262.4~A14.K_xL.png,183262.4~A14.K_xR.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_18/179083.3~A27.K_18L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_18/179083.3~A27.K_18R.png,0,18,179083,179083.3~A27.K_18,0,0,179083.3~A27.K_18L.png,179083.3~A27.K_18R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_15/179083.3~A1.K_15L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_15/179083.3~A1.K_15R.png,0,15,179083,179083.3~A1.K_15,0,0,179083.3~A1.K_15L.png,179083.3~A1.K_15R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_01/Q242362.2~A9.K_1L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_01/Q242362.2~A9.K_1R.png,0,1,Q242362,Q242362.2~A9.K_1,0,0,Q242362.2~A9.K_1L.png,Q242362.2~A9.K_1R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_02/179083.2~A14.K_2L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_02/179083.2~A14.K_2R.png,0,2,179083,179083.2~A14.K_2,0,0,179083.2~A14.K_2L.png,179083.2~A14.K_2R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/169598.5~A44.K_13L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_13/169598.5~A44.K_13R.png,0,13,169598,169598.5~A44.K_13,0,0,169598.5~A44.K_13L.png,169598.5~A44.K_13R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_03/183426.14~A23.K_3L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_03/183426.14~A23.K_3R.png,0,3,183426,183426.14~A23.K_3,0,0,183426.14~A23.K_3L.png,183426.14~A23.K_3R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/183079.4~A4.K_7L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/183079.4~A4.K_7R.png,0,7,183079,183079.4~A4.K_7,0,0,183079.4~A4.K_7L.png,183079.4~A4.K_7R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_09/183079.3~A7.K_9L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_09/183079.3~A7.K_9R.png,0,9,183079,183079.3~A7.K_9,0,0,183079.3~A7.K_9L.png,183079.3~A7.K_9R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_11/186193.2~A44.K_11L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_11/186193.2~A44.K_11R.png,0,11,186193,186193.2~A44.K_11,0,0,186193.2~A44.K_11L.png,186193.2~A44.K_11R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_19/182747.4~A9.K_19L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_19/182747.4~A9.K_19R.png,0,19,182747,182747.4~A9.K_19,0,0,182747.4~A9.K_19L.png,182747.4~A9.K_19R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_20/179083.2~A12.K_20L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_20/179083.2~A12.K_20R.png,0,20,179083,179083.2~A12.K_20,0,0,179083.2~A12.K_20L.png,179083.2~A12.K_20R.png,normal
/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/Q242362M.1~A28.K_7L.png,/data5/chensx/MyProject/UAE/data/arrangement_merged/chr_07/Q242362M.1~A28.K_7R.png,0,7,Q242362M,Q242362M.1~A28.K_7,0,0,Q242362M.1~A28.K_7L.png,Q242362M.1~A28.K_7R.png,normal
